GeneID,G2M
DEFB103B,0.0
DEFB104A,0.0
DEFB104B,0.0
DEFB105A,0.0
DEFB105B,0.0
DEFB106A,0.016334312
DEFB106B,0.016334312
DEFB107A,0.0
DEFB107B,0.0
DEFB108B,0.0
DEFB109P1,0.3911757
DEFB109P1B,0.5952511
DEFB110,0.0
DEFB112,0.0
DEFB113,0.0
DEFB114,0.0
DEFB115,0.0
DEFB116,0.0
DEFB118,0.0
DEFB119,0.0
DEFB121,0.0
DEFB122,0.0
DEFB123,0.0
DEFB124,0.09741936
DEFB125,0.038914956
DEFB126,0.0
DEFB127,0.0
DEFB128,0.0
DEFB129,0.0
DEFB130,0.12686217
DEFB131,0.040703677
DEFB132,0.0
DEFB133,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB4A,0.0
DEFB4B,0.0
DEFT1P,0.054370355
DEFT1P2,0.054370355
DEGS1,203.2241
DEGS2,0.19313768
DEK,275.7784
DENND1A,5.6195416
DENND1B,10.462876
DENND1C,0.10038123
DENND2A,11.6934185
DENND2C,0.16647974
DENND2D,1.063872
DENND3,1.1239287
DENND4A,8.78524
DENND4B,6.9216695
DENND4C,16.23137
DENND5A,45.859215
DENND5B,8.079445
DENND5B-AS1,0.24829906
DENND6A,13.757617
DENND6B,7.1348577
DENR,179.86845
DEPDC1,70.89282
DEPDC1B,138.52852
DEPDC4,1.9763794
DEPDC5,11.793219
DEPDC7,23.202778
DEPTOR,0.6363564
DERA,49.04125
DERL1,72.89513
DERL2,85.78718
DERL3,1.6837032
DES,2.8596714
DESI1,18.269524
DESI2,39.80797
DET1,10.561347
DEXI,6.2938595
DFFA,62.350754
DFFB,17.678543
DFNA5,70.04531
DFNB31,2.1848993
DFNB59,2.1889472
DGAT1,5.614342
DGAT2,0.64342594
DGAT2L6,0.049501598
DGCR10,1.0740008
DGCR11,1.8051126
DGCR14,9.687982
DGCR2,55.506702
DGCR5,1.0791749
DGCR6,12.247446
DGCR6L,88.92333
DGCR8,19.259886
DGCR9,2.563579
DGKA,9.464534
DGKB,34.34553
DGKD,7.2735577
DGKE,3.006915
DGKG,10.294306
DGKH,1.4573611
DGKI,9.400901
DGKK,0.012991202
DGKQ,2.9239776
DGKZ,5.357802
DGUOK,158.93553
DHCR24,28.662142
DHCR7,39.63535
DHDDS,23.971298
DHDH,0.16234975
DHFR,34.642067
DHFRL1,7.411101
DHH,1.0518948
DHODH,15.972212
DHPS,219.03473
DHRS1,8.898399
DHRS11,1.6298764
DHRS12,7.3669868
DHRS13,31.414902
DHRS2,0.11618763
DHRS3,19.32838
DHRS4,22.647093
DHRS4-AS1,15.113044
DHRS4L1,1.4995663
DHRS4L2,14.837266
DHRS7,125.80985
DHRS7B,33.40776
DHRS7C,0.0
DHRS9,0.0081231855
DHRSX,38.685192
DHTKD1,19.77427
DHX15,218.09839
DHX16,25.981993
DHX29,42.020195
DHX30,84.99274
DHX32,4.728532
DHX33,12.975231
DHX34,11.054922
DHX35,19.568193
DHX36,33.71763
DHX37,5.2800946
DHX38,34.315945
DHX40,78.78747
DHX57,21.584944
DHX58,2.2351336
DHX8,40.32781
DHX9,194.33093
DIABLO,90.60045
DIAPH1,17.404442
DIAPH2,4.2130237
DIAPH3,48.311657
DIAPH3-AS1,0.28026393
DIAPH3-AS2,0.2412327
DICER1,15.211977
DICER1-AS1,6.7593365
DIDO1,52.153385
DIEXF,7.388027
DIMT1,88.31635
DIO1,0.18943907
DIO2,12.109918
DIO2-AS1,0.31322458
DIO3,0.0
DIO3OS,0.004926686
DIP2A,30.401554
DIP2A-IT1,0.6023492
DIP2B,35.18315
DIP2C,12.07733
DIRAS1,1.080963
DIRAS2,27.298992
DIRAS3,18.468939
DIRC1,0.6301763
DIRC2,2.3259804
DIRC3,1.6391292
DIS3,21.672285
DIS3L,29.888716
DIS3L2,22.331814
DISC1,19.565847
DISC2,0.66348946
DISP1,5.637659
DISP2,2.7850397
DIXDC1,8.8350315
DKC1,137.86902
DKFZP434A062,0.14967187
DKFZP434H168,0.6546895
DKFZP434I0714,22.220879
DKFZP434K028,0.0
DKFZP434L187,2.9208276
DKFZP586I1420,8.399457
DKFZP686I15217,9.678652
DKFZp434J0226,0.01217003
DKFZp434L192,6.6778593
DKFZp451B082,1.0021114
DKFZp566F0947,0.16856304
DKFZp686D0853,0.0
DKFZp686K1684,0.29208386
DKFZp686O1327,0.13736069
DKFZp779M0652,0.2860626
DKK1,2.3232844
DKK2,0.006950146
DKK3,60.9004
DKK4,0.0
DKKL1,0.22431085
DLAT,29.24244
DLC1,12.009503
DLD,116.91719
DLEC1,0.36277983
DLEU1,61.634056
DLEU2,23.477823
DLEU2L,24.37934
DLEU7,1.6096481
DLEU7-AS1,0.43436754
DLG1,14.193565
DLG1-AS1,0.41295442
DLG2,6.278191
DLG3,7.564837
DLG4,4.338933
DLG5,12.20067
DLG5-AS1,0.32158345
DLGAP1,25.483557
DLGAP1-AS1,8.623866
DLGAP1-AS3,2.3617969
DLGAP1-AS5,3.3942356
DLGAP2,0.34357768
DLGAP3,0.30794594
DLGAP4,38.03079
DLGAP5,212.17116
DLK1,3.888599
DLK2,3.2840197
DLL1,75.28243
DLL3,45.9587
DLL4,8.709378
DLST,12.546955
DLX1,15.344594
DLX2,6.6571727
DLX3,0.021583438
DLX4,0.25715876
DLX5,85.8624
DLX6,20.208235
DLX6-AS1,11.277566
DMAP1,69.01413
DMBT1,0.024750719
DMBX1,2.4337544
DMC1,5.175519
DMD,9.28137
DMGDH,0.62912863
DMKN,0.006891495
DMP1,0.0
DMPK,10.111253
DMRT1,0.4939003
DMRT2,5.2889833
DMRT3,0.32592607
DMRTA1,0.039503045
DMRTA2,3.4630206
DMRTB1,0.024868034
DMRTC1,2.5032568
DMRTC1B,2.5032568
DMRTC2,0.0
DMTF1,74.45667
DMWD,8.716195
DMXL1,10.555555
DMXL2,16.81754
DNA2,13.395436
DNAAF1,0.66134894
DNAAF2,18.7737
DNAAF3,0.46258077
DNAH1,1.6469789
DNAH10,0.741439
DNAH11,1.0929358
DNAH12,0.31492966
DNAH14,4.830412
DNAH17,0.22920814
DNAH2,0.18234429
DNAH3,0.060439885
DNAH5,0.046833005
DNAH6,0.7950448
DNAH7,0.8222887
DNAH8,0.02516136
DNAH9,8.7471075
DNAI1,0.42759538
DNAI2,0.0
DNAJA1,561.8883
DNAJA1P5,0.2534574
DNAJA2,109.12709
DNAJA3,59.829224
DNAJA4,10.452692
DNAJB1,618.99146
DNAJB11,178.48515
DNAJB12,22.371218
DNAJB13,1.1197001
DNAJB14,37.131622
DNAJB2,5.851061
DNAJB3,0.0
DNAJB4,50.87393
DNAJB5,15.098577
DNAJB6,358.07422
DNAJB7,5.5722065
DNAJB8,0.0
DNAJB8-AS1,0.0
DNAJB9,46.138054
DNAJC1,24.731733
DNAJC10,38.350002
DNAJC11,38.68721
DNAJC12,4.4293013
DNAJC13,6.323816
DNAJC14,27.548296
DNAJC15,29.837406
DNAJC16,10.028004
DNAJC17,22.021088
DNAJC18,29.212187
DNAJC19,88.782234
DNAJC2,64.6631
DNAJC21,2.7965937
DNAJC22,14.673549
DNAJC24,18.77137
DNAJC25,5.7521634
DNAJC25-GNG10,0.18478033
DNAJC27,10.470979
DNAJC27-AS1,4.1435814
DNAJC28,4.7223573
DNAJC3,38.342617
DNAJC30,20.509712
DNAJC4,22.616919
DNAJC5,15.478928
DNAJC5B,0.5627859
DNAJC5G,0.10665691
DNAJC6,9.880109
DNAJC7,156.0665
DNAJC8,179.84166
DNAJC9,104.54775
DNAJC9-AS1,1.289531
DNAL1,13.624963
DNAL4,13.890242
DNALI1,27.786634
DNASE1,8.278358
DNASE1L1,1.9683872
DNASE1L2,0.7971863
DNASE1L3,0.0
DNASE2,19.174477
DNASE2B,0.887164
DND1,15.878259
DNER,48.930344
DNHD1,10.058429
DNLZ,4.6184506
DNM1,7.8169065
DNM1L,72.30052
DNM1P35,0.44680208
DNM1P41,11.90234
DNM1P46,1.6526513
DNM2,17.532423
DNM3,16.222141
DNM3OS,6.089513
DNMBP,4.878521
DNMBP-AS1,1.5312343
DNMT1,52.393085
DNMT3A,14.913148
DNMT3B,6.2239895
DNMT3L,0.0
DNPEP,14.001362
DNPH1,57.269184
DNTT,0.0
DNTTIP1,35.434883
DNTTIP2,98.00794
DOC2A,1.4677415
DOC2B,0.015835777
DOC2GP,0.046950147
DOCK1,11.653989
DOCK10,17.063492
DOCK11,3.4520316
DOCK2,0.12246463
DOCK3,4.5453773
DOCK4,10.018842
DOCK5,0.8909415
DOCK6,1.6209654
DOCK7,23.115942
DOCK8,0.086392716
DOCK9,2.1629357
DOHH,22.548452
DOK1,8.77897
DOK2,0.11316716
DOK3,3.5537968
DOK4,4.6814194
DOK5,27.402302
DOK6,1.7785597
DOK7,0.6379185
DOLK,34.764046
DOLPP1,38.581764
DOM3Z,41.095497
DONSON,7.4084473
DOPEY1,7.002048
DOPEY2,5.9629593
DOT1L,8.023905
DPAGT1,48.609695
DPCD,36.207172
DPCR1,0.051730208
DPEP1,0.035630196
DPEP2,0.024164224
DPEP3,0.0
DPF1,8.092324
DPF2,94.011925
DPF3,12.840414
DPH1,16.523136
DPH2,27.380766
DPH3,28.871752
DPH3P1,3.4361825
DPH5,45.952244
DPM1,145.07521
DPM2,60.111023
DPM3,36.482044
DPP10,5.5078416
DPP3,31.1963
DPP4,11.261423
DPP6,62.583828
DPP7,34.18669
DPP8,39.982788
DPP9,23.70342
DPPA2,0.6928176
DPPA2P3,0.08272906
DPPA3,0.7759313
DPPA4,1.1062443
DPPA5,0.11618765
DPRX,0.77431613
DPRXP4,1.7648191
DPT,0.058504403
DPY19L1,10.092195
DPY19L1P1,11.680448
DPY19L2,9.173482
DPY19L2P1,8.226652
DPY19L2P2,33.20637
DPY19L2P3,4.140347
DPY19L2P4,5.303255
DPY19L3,18.228243
DPY19L4,27.123732
DPY30,108.29329
DPYD,6.3567424
DPYD-AS1,0.0
DPYS,0.19234592
DPYSL2,350.66315
DPYSL3,70.20764
DPYSL4,36.47112
DPYSL5,35.371647
DQX1,0.14956015
DR1,102.99233
DRAM1,5.4897027
DRAM2,51.625217
DRAP1,37.244946
DRAXIN,20.58832
DRD1,0.028915133
DRD2,0.42503977
DRD3,0.008914956
DRD4,0.0
DRD5,0.113607034
DRG1,132.08327
DRG2,34.79955
DRGX,0.0
DROSHA,12.099068
DRP2,2.3416305
DSC1,0.29084995
DSC2,2.7822301
DSC3,1.9726721
DSCAM,21.208462
DSCAM-AS1,1.4465299
DSCAM-IT1,1.3084066
DSCAML1,3.99506
DSCC1,21.78324
DSCR10,0.0
DSCR3,38.605633
DSCR4,0.0
DSCR6,2.1768322
DSCR8,0.029443529
DSCR9,0.903635
DSE,3.9980044
DSEL,113.90109
DSG1,0.0
DSG2,5.1094365
DSG3,1.3160661
DSG4,0.013431064
DSN1,40.041332
DSP,0.033225924
DSPP,0.020058578
DST,35.34743
DSTN,484.49634
DSTNP2,7.244466
DSTYK,14.961418
DTD1,160.05495
DTD2,26.041027
DTHD1,0.7217596
DTL,23.342989
DTNA,60.148872
DTNB,17.097101
DTNBP1,19.919575
DTWD1,25.142658
DTWD2,2.651905
DTX1,3.7354834
DTX2,12.125306
DTX2P1-UPK3BP1-PMS2P11,3.1732576
DTX3,16.612955
DTX3L,21.713024
DTX4,3.4913268
DTYMK,274.9043
DUOX1,1.8471237
DUOX2,0.01777125
DUOXA1,0.3168338
DUOXA2,0.09348974
DUPD1,0.0
DUS1L,8.178956
DUS2L,12.491015
DUS3L,38.52198
DUS4L,20.682293
DUSP1,275.06747
DUSP10,85.03261
DUSP11,36.50665
DUSP12,128.79034
DUSP13,0.01249267
DUSP14,41.421753
DUSP15,2.0557766
DUSP16,16.201223
DUSP18,11.71475
DUSP19,6.2876635
DUSP2,1.0702155
DUSP21,0.29381543
DUSP22,1.6130748
DUSP23,12.726132
DUSP26,13.010868
DUSP27,0.002170088
DUSP28,6.5750847
DUSP3,26.835714
DUSP4,14.319814
DUSP5,2.1540344
DUSP5P1,2.1215606
DUSP6,209.15546
DUSP7,4.706811
DUSP8,2.4566271
DUSP9,0.0
DUT,69.792145
DUX2,0.0
DUX4,0.0
DUX4L2,0.0
DUX4L3,0.0
DUX4L4,0.0
DUX4L5,0.0
DUX4L6,0.0
DUX4L7,0.0
DUXA,1.6051004
DVL1,5.0982494
DVL2,21.027834
DVL3,27.020296
DYDC1,4.8919797
DYDC2,0.66741645
DYM,45.696434
DYNAP,1.6395833
DYNC1H1,41.764816
DYNC1I1,13.774468
DYNC1I2,92.57691
DYNC1LI1,98.24458
DYNC1LI2,82.930016
DYNC2H1,3.8506198
DYNC2LI1,44.85293
DYNLL1,877.24664
DYNLL2,6.8447585
DYNLRB1,323.64905
DYNLRB2,0.015659872
DYNLT1,364.94833
DYNLT3,61.11131
DYRK1A,16.70806
DYRK1B,5.239288
DYRK2,20.822874
DYRK3,6.2576632
DYRK4,33.004673
DYSF,0.18396106
DYTN,0.032316715
DYX1C1,6.901239
DYX1C1-CCPG1,0.64750403
DZANK1,9.022796
DZIP1,9.0367365
DZIP1L,6.3692427
DZIP3,50.1838
E2F1,5.3925204
E2F2,6.829277
E2F3,15.460211
E2F4,15.046187
E2F5,9.995226
E2F6,17.02276
E2F7,7.8327727
E2F8,11.600171
E4F1,32.42443
EAF1,31.528425
EAF2,7.1934566
EAPP,76.51422
EARS2,12.202961
EBAG9,31.562626
EBF1,4.485517
EBF2,3.4131086
EBF3,0.6645232
EBF4,3.8891222
EBI3,0.0063928594
EBLN1,0.21108443
EBLN2,3.2025845
EBNA1BP2,122.58772
EBP,103.186356
EBPL,22.841225
ECD,33.77508
ECE1,14.335934
ECE2,11.882855
ECEL1,1.7298942
ECEL1P2,0.0
ECH1,204.70157
ECHDC1,74.73675
ECHDC2,10.696552
ECHDC3,0.04695192
ECHS1,97.56808
ECI1,25.816591
ECI2,146.15414
ECM1,4.33877
ECM2,3.2529953
ECRP,0.0
ECSCR,0.029353978
ECSIT,74.26625
ECT2,339.7963
ECT2L,0.96005934
EDA,0.43938538
EDA2R,12.716446
EDAR,0.41668496
EDARADD,1.1166828
EDC3,38.118248
EDC4,35.968494
EDDM3A,0.0
EDDM3B,0.0
EDEM1,7.893934
EDEM2,24.371458
EDEM3,18.269354
EDF1,302.59326
EDIL3,9.321016
EDN1,0.8153625
EDN2,0.8733137
EDN3,0.23767653
EDNRA,0.1886803
EDNRB,81.72639
EEA1,21.579973
EED,27.555262
EEF1A1,3543.1096
EEF1A2,6.4221597
EEF1B2,557.229
EEF1D,381.70676
EEF1DP3,1.8842549
EEF1E1,128.14609
EEF1E1-MUTED,0.20058668
EEF1G,1486.9521
EEF2,655.70386
EEF2K,10.465517
EEFSEC,32.343704
EEPD1,2.7167742
EFCAB1,1.1608452
EFCAB10,1.4101138
EFCAB11,16.52377
EFCAB12,1.565572
EFCAB13,1.9246556
EFCAB14,35.357456
EFCAB14-AS1,0.85228115
EFCAB2,49.424706
EFCAB3,1.7486827
EFCAB4A,0.21748291
EFCAB4B,2.113312
EFCAB5,1.5000259
EFCAB6,2.1078653
EFCAB6-AS1,0.0
EFCAB7,19.540028
EFCAB9,0.6185984
EFCC1,0.0
EFEMP1,118.519646
EFEMP2,39.33708
EFHA1,92.760605
EFHA2,4.67853
EFHB,1.124522
EFHC1,17.756443
EFHC2,1.4073899
EFHD1,2.8045735
EFHD2,4.472114
EFNA1,34.131775
EFNA2,7.185695
EFNA3,2.0335057
EFNA4,6.361705
EFNA5,10.7352295
EFNB1,5.6815615
EFNB2,12.736898
EFNB3,2.5027614
EFR3A,11.402067
EFR3B,16.611948
EFS,12.396732
EFTUD1,20.609564
EFTUD1P1,6.016808
EFTUD2,90.66281
EGF,0.5969795
EGFEM1P,21.245289
EGFL6,0.0
EGFL7,3.5476465
EGFL8,10.04567
EGFLAM,1.3451457
EGFLAM-AS4,0.2513492
EGFR,401.00006
EGFR-AS1,24.161041
EGLN1,10.863187
EGLN2,98.13681
EGLN3,13.654169
EGOT,0.12519062
EGR1,660.0928
EGR2,41.8444
EGR3,15.684166
EGR4,0.0
EHBP1,26.6684
EHBP1L1,0.94266266
EHD1,42.142822
EHD2,6.4500294
EHD3,12.461578
EHD4,9.049293
EHF,0.007917888
EHHADH,5.732179
EHHADH-AS1,0.135572
EHMT1,27.59303
EHMT2,30.69304
EI24,58.386616
EID1,387.14575
EID2,11.156115
EID2B,15.539888
EID3,12.987012
EIF1,1481.9458
EIF1AD,24.066319
EIF1AX,130.85768
EIF1AY,49.330322
EIF1B,274.42203
EIF1B-AS1,1.5545768
EIF2A,64.1044
EIF2AK1,31.420946
EIF2AK2,56.896645
EIF2AK3,11.211797
EIF2AK4,11.731968
EIF2B1,121.118004
EIF2B2,58.523315
EIF2B3,56.897606
EIF2B4,82.29941
EIF2B5,12.468881
EIF2D,27.603264
EIF2S1,87.13291
EIF2S2,86.255424
EIF2S3,191.83542
EIF3A,91.09522
EIF3B,36.711193
EIF3C,286.52075
EIF3CL,8.838687
EIF3D,197.59006
EIF3E,398.39902
EIF3F,445.24008
EIF3G,236.14825
EIF3H,378.9628
EIF3I,274.49713
EIF3IP1,0.3775073
EIF3J,65.66818
EIF3K,290.3516
EIF3L,390.57733
EIF3M,279.13434
EIF4A1,871.41864
EIF4A2,535.54016
EIF4A3,210.2028
EIF4B,173.2763
EIF4E,236.14653
EIF4E1B,0.23947214
EIF4E2,66.758835
EIF4E3,1.9012208
EIF4EBP1,96.58927
EIF4EBP2,28.67596
EIF4EBP3,16.025997
EIF4ENIF1,14.3146305
EIF4G1,69.31465
EIF4G2,781.90955
EIF4G3,20.150574
EIF4H,550.37225
EIF5,115.84227
EIF5A,611.9018
EIF5A2,16.0868
EIF5AL1,1.9965099
EIF5B,27.659801
EIF6,196.28195
ELAC1,20.241213
ELAC2,49.964897
ELANE,0.010703812
ELAVL1,28.65167
ELAVL2,9.738298
ELAVL3,8.285375
ELAVL4,65.41436
ELF1,14.996808
ELF2,15.936553
ELF3,0.98337716
ELF4,1.1798815
ELF5,0.14058654
ELFN1,1.1050541
ELFN2,0.47064352
ELK1,23.66469
ELK2AP,0.0
ELK3,8.8502445
ELK4,12.740969
ELL,8.507954
ELL2,2.2733645
ELL3,3.6972136
ELMO1,65.53449
ELMO2,61.998703
ELMO3,0.31204894
ELMOD1,12.564417
ELMOD2,30.790028
ELMOD3,18.738705
ELMSAN1,23.202404
ELN,23.20833
ELOF1,88.31187
ELOVL1,59.91234
ELOVL2,58.416916
ELOVL2-AS1,2.6538415
ELOVL3,0.8157234
ELOVL4,12.922763
ELOVL5,226.36624
ELOVL6,11.742631
ELOVL7,1.8875945
ELP2,62.141376
ELP3,29.893682
ELP4,63.244568
ELP5,94.655785
ELP6,52.92529
ELSPBP1,2.9799118
ELTD1,0.39202347
EMB,2.297299
EMBP1,0.2623461
EMC1,32.449738
EMC10,6.6234455
EMC2,78.76639
EMC3,104.27085
EMC4,335.95096
EMC6,98.49191
EMC7,218.4564
EMC8,50.605515
EMC9,92.99284
EMCN,0.10334307
EMCN-IT3,0.0
EMD,42.094803
EME1,30.00549
EME2,0.45474917
EMG1,59.4589
EMID1,0.43381232
EMILIN1,1.976491
EMILIN2,2.0631406
EMILIN3,9.496369
EML1,8.470896
EML2,3.0053494
EML3,4.115362
EML4,20.440865
EML5,1.0470034
EML6,1.6111767
EMP1,22.725685
EMP2,14.619223
EMP3,57.527035
EMR1,0.0
EMR2,0.20099711
EMR3,0.0
EMR4P,0.5889739
EMX1,0.09422287
EMX2,1.1658357
EMX2OS,3.5477128
EN1,2.2868898
EN2,2.164721
ENAH,64.69086
ENAM,0.0
ENC1,45.090446
ENDOD1,21.742119
ENDOG,3.155152
ENDOU,0.6511144
ENDOV,12.786104
ENG,7.373497
ENGASE,3.0740304
ENHO,5.2360163
ENKD1,3.6687264
ENKUR,11.688565
ENO1,843.7563
ENO1-AS1,0.6777714
ENO2,155.8757
ENO3,4.9881086
ENO4,0.8506533
ENOPH1,272.97797
ENOSF1,11.67512
ENOX1,6.5280557
ENOX2,9.028125
ENPEP,0.07064237
ENPP1,2.25238
ENPP2,8.686668
ENPP3,0.020938555
ENPP4,4.794855
ENPP5,1.2672668
ENPP6,9.431275
ENPP7,0.15448326
ENSA,107.21243
ENTHD1,0.0
ENTHD2,2.3240786
ENTPD1,8.551581
ENTPD2,0.6143371
ENTPD3,0.5437243
ENTPD3-AS1,3.0249865
ENTPD4,19.316998
ENTPD5,10.191114
ENTPD6,43.91376
ENTPD7,3.6307738
ENTPD8,0.025806453
ENY2,69.26098
EOGT,6.863018
EOMES,0.0
EP300,18.528013
EP400,8.79431
EP400NL,2.419764
EPAS1,21.93238
EPB41,18.544678
EPB41L1,4.3613234
EPB41L2,91.60925
EPB41L3,2.453612
EPB41L4A,14.83386
EPB41L4A-AS1,48.94518
EPB41L4B,2.9901118
EPB41L5,21.087715
EPB42,0.010351906
EPB49,1.4395328
EPC1,25.26222
EPC2,15.806354
EPCAM,1.2843912
EPDR1,19.036673
EPG5,6.088334
EPGN,5.0531263
EPHA1,0.5095895
EPHA1-AS1,1.8443727
EPHA10,4.6669736
EPHA2,4.7047505
EPHA3,6.872895
EPHA4,23.533543
EPHA5,1.5178593
EPHA6,0.0
EPHA7,1.1498864
EPHA8,0.24395895
EPHB1,22.915874
EPHB2,12.427809
EPHB3,9.889611
EPHB4,2.6190016
EPHB6,2.5567446
EPHX1,1.6019335
EPHX2,1.2064083
EPHX3,1.367595
EPHX4,0.283695
EPM2A,4.018796
EPM2AIP1,47.73695
EPN1,7.209599
EPN2,69.93397
EPN2-AS1,7.657893
EPN2-IT1,3.8761663
EPN3,0.17243625
EPO,0.0
EPOR,7.547757
EPPIN,8.607363
EPPIN-WFDC6,0.0
EPPK1,0.0
EPRS,81.28104
EPS15,22.20105
EPS15L1,35.15792
EPS8,60.535038
EPS8L1,0.91228133
EPS8L2,0.8817044
EPS8L3,0.0
EPSTI1,4.2782445
EPT1,14.473902
EPX,0.119413525
EPYC,0.024105463
EQTN,0.23240468
ERAL1,126.49296
ERAP1,14.828255
ERAP2,5.8558297
ERAS,1.0011272
ERBB2,5.624405
ERBB2IP,15.106313
ERBB3,25.363907
ERBB4,2.6928241
ERC1,11.116322
ERC2,7.6317625
ERC2-IT1,0.5234275
ERCC1,104.095215
ERCC2,17.69621
ERCC3,40.477398
ERCC4,7.9992185
ERCC5,38.163406
ERCC6,4.5197635
ERCC6L,17.424742
ERCC6L2,19.427292
ERCC8,50.720314
EREG,0.5083284
ERF,8.544404
ERG,0.0
ERGIC1,26.442757
ERGIC2,106.81383
ERGIC3,363.41483
ERH,225.40094
ERI1,48.053993
ERI2,30.128702
ERI3,77.244064
ERICH1,13.41795
ERICH1-AS1,0.0
ERLEC1,135.519
ERLIN1,32.36664
ERLIN2,15.510493
ERMAP,7.4079595
ERMN,3.3882217
ERMP1,3.4108768
ERN1,1.9022362
ERN2,0.3451609
ERO1L,3.94386
ERO1LB,9.042012
ERP27,1.9683299
ERP29,114.64726
ERP44,48.39096
ERRFI1,42.46652
ERV3-1,20.358679
ERVFRD-1,0.2520241
ERVK13-1,9.354519
ERVMER34-1,0.10959062
ERVV-1,3.8404324
ERVV-2,0.06372434
ESAM,1.1573055
ESCO1,20.144913
ESCO2,43.292927
ESD,201.32494
ESF1,29.585651
ESM1,0.26428154
ESPL1,58.050915
ESPN,0.020351907
ESPNL,0.33994076
ESPNP,0.0
ESR1,0.055603024
ESR2,1.799739
ESRG,7.0634675
ESRP1,0.0
ESRP2,0.7715441
ESRRA,6.5734596
ESRRB,0.1805245
ESRRG,1.0864211
ESX1,0.007947214
ESYT1,20.609867
ESYT2,14.556592
ESYT3,1.8466102
ETAA1,20.015882
ETF1,59.611168
ETFA,128.98857
ETFB,74.54829
ETFDH,25.908573
ETHE1,29.076918
ETNK1,135.99614
ETNK2,7.643983
ETS1,8.337348
ETS2,7.23375
ETV1,185.76012
ETV2,0.7289136
ETV3,10.1760025
ETV3L,0.050615836
ETV4,38.71987
ETV5,70.45035
ETV6,12.808993
ETV7,1.0221162
EVA1A,0.68120235
EVA1B,1.3920634
EVA1C,3.3250856
EVC,2.6357772
EVC2,0.976399
EVI2A,10.326128
EVI2B,2.2773027
EVI5,10.005589
EVI5L,1.4164196
EVL,8.557897
EVPL,0.3897637
EVPLL,0.0
EVX1,0.0
EVX2,0.0
EWSR1,354.30887
EXD1,5.262428
EXD2,18.306225
EXD3,2.8148625
EXO1,25.483944
EXO5,17.00348
EXOC1,63.72937
EXOC2,36.704777
EXOC3,15.168767
EXOC3L1,0.07102637
EXOC3L2,2.5528512
EXOC3L4,0.0
EXOC4,151.79427
EXOC5,33.131813
EXOC6,15.02172
EXOC6B,20.666897
EXOC7,69.18322
EXOC8,16.98783
EXOG,24.934942
EXOSC1,28.75812
EXOSC10,102.57403
EXOSC2,32.39294
EXOSC3,59.12059
EXOSC4,61.93477
EXOSC5,23.98099
EXOSC6,15.727827
EXOSC7,63.6637
EXOSC8,149.9911
EXOSC9,67.32501
EXPH5,4.213105
EXT1,6.5571666
EXT2,69.52098
EXTL1,0.522727
EXTL2,43.385723
EXTL3,57.657795
EYA1,8.901993
EYA2,9.886533
EYA3,21.241636
EYA4,3.2362275
EYS,1.7618788
EZH1,14.295967
EZH2,212.11636
EZR,150.16644
F10,0.074369505
F11,0.01310865
F11R,12.183433
F12,10.290207
F13A1,2.1989076
F13B,0.5104096
F2,0.058885586
F2R,88.81978
F2RL1,3.0624275
F2RL2,1.7075186
F2RL3,1.9601903
F3,85.45135
F5,1.9217837
F7,0.05923754
F8,7.217184
F8A1,3.1074545
F8A2,0.0
F8A3,0.0
F9,0.0
FA2H,1.7877728
FAAH,6.599607
FAAH2,0.5355596
FABP1,0.0
FABP12,0.04290239
FABP2,0.26023272
FABP3,3.0192795
FABP4,0.060178746
FABP5,872.1028
FABP5P3,0.9508506
FABP6,1.460292
FABP7,765.25867
FABP9,0.0
FADD,19.779736
FADS1,62.650814
FADS2,62.71398
FADS3,2.0972705
FADS6,2.5151348
FAF1,15.309509
FAF2,53.711872
FAH,3.8277147
FAHD1,36.955833
FAHD2A,39.508816
FAHD2B,15.509928
FAHD2CP,7.5927052
FAIM,53.870377
FAIM2,12.215575
FAIM3,0.053724337
FAM101A,0.9839019
FAM101B,2.0880823
FAM102A,10.21228
FAM102B,11.068996
FAM103A1,57.05583
FAM104A,64.46011
FAM104B,36.546097
FAM105A,5.851984
FAM105B,8.644433
FAM106A,3.165336
FAM106CP,3.4576702
FAM107A,5.349195
FAM107B,12.735618
FAM108A1,7.5316973
FAM108B1,19.596222
FAM108C1,3.2391129
FAM109A,3.530625
FAM109B,6.029287
FAM110A,20.496998
FAM110B,52.07699
FAM110C,1.375953
FAM110D,0.24111031
FAM111A,46.22719
FAM111B,10.675495
FAM114A1,12.998573
FAM114A2,27.85223
FAM115A,95.02131
FAM115C,7.53603
FAM117A,1.3005817
FAM117B,13.0973015
FAM118A,19.969707
FAM118B,52.01543
FAM120A,20.282787
FAM120AOS,31.165873
FAM120B,75.749886
FAM120C,19.531708
FAM122A,7.8455234
FAM122B,35.160446
FAM122C,26.811747
FAM124A,3.0991793
FAM124B,0.68332964
FAM126A,37.222214
FAM126B,16.177687
FAM127A,189.64204
FAM127B,89.88584
FAM127C,16.014482
FAM129A,9.096287
FAM129B,0.5775066
FAM129C,0.013958945
FAM131A,29.35511
FAM131B,11.104406
FAM131C,0.08932317
FAM132A,0.010821114
FAM133A,1.0234579
FAM133B,24.823544
FAM133CP,1.785551
FAM133DP,40.38749
FAM134A,13.378843
FAM134B,3.7546809
FAM134C,39.62243
FAM135A,12.679936
FAM135B,1.7696581
